BYYY BM BD BH EYYY EM ED EH  SST SSTANOM HOTSPOT  DHW   Lat    Lon Reef_Name
2012 11 19 04 2012 11 22 03 29.90   0.76   0.60  0.00   5.5  168.5 Namorik, Marshall Islands
2012 11 22 03 2012 11 26 05 29.70   0.64   0.40  0.00   5.5  168.5 Namorik, Marshall Islands
2012 11 26 05 2012 11 29 03 29.50   0.50   0.20  0.00   5.5  168.5 Namorik, Marshall Islands
2012 11 29 03 2012 12 03 04 29.80   0.88   0.50  0.00   5.5  168.5 Namorik, Marshall Islands
2012 12 03 04 2012 12 06 05 29.20   0.34   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2012 12 06 05 2012 12 10 03 29.70   0.92   0.40  0.00   5.5  168.5 Namorik, Marshall Islands
2012 12 10 03 2012 12 13 05 29.70   0.98   0.40  0.00   5.5  168.5 Namorik, Marshall Islands
2012 12 13 05 2012 12 17 04 29.90   1.22   0.60  0.00   5.5  168.5 Namorik, Marshall Islands
2012 12 17 04 2012 12 20 04 29.90   1.24   0.60  0.00   5.5  168.5 Namorik, Marshall Islands
2012 12 20 04 2012 12 24 05 29.50   0.86   0.20  0.00   5.5  168.5 Namorik, Marshall Islands
2012 12 24 05 2012 12 27 03 29.60   0.98   0.30  0.00   5.5  168.5 Namorik, Marshall Islands
2012 12 27 03 2012 12 31 03 29.60   1.01   0.30  0.00   5.5  168.5 Namorik, Marshall Islands
2012 12 31 03 2013 01 03 05 29.40   0.82   0.10  0.00   5.5  168.5 Namorik, Marshall Islands
2013 01 03 05 2013 01 07 03 29.40   0.85   0.10  0.00   5.5  168.5 Namorik, Marshall Islands
2013 01 07 03 2013 01 10 05 29.40   0.87   0.10  0.00   5.5  168.5 Namorik, Marshall Islands
2013 01 10 05 2013 01 14 04 29.30   0.79   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2013 01 14 04 2013 01 17 03 29.10   0.61   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2013 01 17 03 2013 01 21 05 29.10   0.62   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2013 01 21 05 2013 01 24 03 29.20   0.73   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2013 01 24 03 2013 01 28 03 29.20   0.74   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2013 01 28 03 2013 01 31 05 29.10   0.65   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2013 01 31 05 2013 02 04 03 29.10   0.67   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2013 02 04 03 2013 02 07 05 28.40  -0.02   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2013 02 07 05 2013 02 11 04 28.50   0.09   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2013 02 11 04 2013 02 14 03 28.50   0.10   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2013 02 14 03 2013 02 18 05 28.50   0.09   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2013 02 18 05 2013 02 21 04 28.20  -0.22   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2013 02 21 04 2013 02 25 03 28.20  -0.24   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2013 02 25 03 2013 02 28 05 28.20  -0.25   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2013 02 28 05 2013 03 04 03 28.30  -0.16   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2013 03 04 03 2013 03 07 05 28.30  -0.17   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2013 03 07 05 2013 03 11 04 28.30  -0.19   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2013 03 11 04 2013 03 14 03 28.30  -0.20   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2013 03 14 03 2013 03 18 05 28.80   0.31   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2013 03 18 05 2013 03 21 03 28.80   0.32   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2013 03 21 03 2013 03 25 03 28.80   0.33   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2013 03 25 03 2013 03 28 05 28.80   0.34   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2013 03 28 05 2013 04 01 03 28.80   0.35   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2013 04 01 03 2013 04 04 05 28.70   0.26   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2013 04 04 05 2013 04 08 04 28.70   0.28   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2013 04 08 04 2013 04 11 03 28.70   0.29   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2013 04 11 03 2013 04 15 04 28.70   0.30   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2013 04 15 04 2013 04 18 04 28.70   0.26   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2013 04 18 04 2013 04 22 03 28.40  -0.09   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2013 04 22 03 2013 04 25 04 28.20  -0.33   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2013 04 25 04 2013 04 29 03 28.20  -0.39   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2013 04 29 03 2013 05 02 03 28.50  -0.13   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2013 05 02 03 2013 05 06 04 28.50  -0.18   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2013 05 06 04 2013 05 09 03 28.50  -0.22   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2013 05 09 03 2013 05 13 04 28.80   0.03   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2013 05 13 04 2013 05 16 04 28.80   0.00   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2013 05 16 04 2013 05 20 03 28.80  -0.02   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2013 05 20 03 2013 05 23 04 28.70  -0.13   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2013 05 23 04 2013 05 27 03 28.80  -0.04   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2013 05 27 03 2013 05 30 03 28.80  -0.05   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2013 05 30 03 2013 06 03 04 29.10   0.24   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2013 06 03 04 2013 06 06 03 29.10   0.23   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2013 06 06 03 2013 06 10 04 29.00   0.12   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2013 06 10 04 2013 06 13 04 28.50  -0.39   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2013 06 13 04 2013 06 17 03 28.50  -0.40   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2013 06 17 03 2013 06 20 04 28.50  -0.40   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2013 06 20 04 2013 06 24 03 28.70  -0.20   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2013 06 24 03 2013 06 27 03 29.00   0.10   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2013 06 27 03 2013 07 01 04 29.00   0.10   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2013 07 01 04 2013 07 04 03 28.90   0.00   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2013 07 04 03 2013 07 08 04 29.30   0.40   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2013 07 08 04 2013 07 11 04 29.10   0.20   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2013 07 11 04 2013 07 15 03 29.10   0.20   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2013 07 15 03 2013 07 18 04 29.20   0.26   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2013 07 18 04 2013 07 22 03 29.40   0.41   0.10  0.00   5.5  168.5 Namorik, Marshall Islands
2013 07 22 03 2013 07 25 03 29.40   0.37   0.10  0.00   5.5  168.5 Namorik, Marshall Islands
2013 07 25 03 2013 07 29 04 29.30   0.22   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2013 07 29 04 2013 08 01 03 29.20   0.08   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2013 08 01 03 2013 08 05 04 29.00  -0.17   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2013 08 05 04 2013 08 08 04 29.40   0.19   0.10  0.00   5.5  168.5 Namorik, Marshall Islands
2013 08 08 04 2013 08 12 03 29.40   0.14   0.10  0.00   5.5  168.5 Namorik, Marshall Islands
2013 08 12 03 2013 08 15 04 29.30   0.00   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2013 08 15 04 2013 08 19 03 29.20  -0.10   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2013 08 19 03 2013 08 22 03 29.90   0.60   0.60  0.00   5.5  168.5 Namorik, Marshall Islands
2013 08 22 03 2013 08 26 04 29.70   0.40   0.40  0.00   5.5  168.5 Namorik, Marshall Islands
2013 08 26 04 2013 08 29 03 29.70   0.40   0.40  0.00   5.5  168.5 Namorik, Marshall Islands
2013 08 29 03 2013 09 02 05 29.90   0.60   0.60  0.00   5.5  168.5 Namorik, Marshall Islands
2013 09 02 05 2013 09 05 04 30.10   0.80   0.80  0.00   5.5  168.5 Namorik, Marshall Islands
2013 09 05 04 2013 09 09 03 29.90   0.60   0.60  0.00   5.5  168.5 Namorik, Marshall Islands
2013 09 09 03 2013 09 12 05 30.00   0.70   0.70  0.00   5.5  168.5 Namorik, Marshall Islands
2013 09 12 05 2013 09 16 03 30.00   0.70   0.70  0.00   5.5  168.5 Namorik, Marshall Islands
2013 09 16 03 2013 09 19 05 30.00   0.70   0.70  0.00   5.5  168.5 Namorik, Marshall Islands
2013 09 19 05 2013 09 23 03 30.00   0.70   0.70  0.00   5.5  168.5 Namorik, Marshall Islands
2013 09 23 03 2013 09 26 03 30.00   0.70   0.70  0.00   5.5  168.5 Namorik, Marshall Islands
2013 09 26 03 2013 09 30 05 29.80   0.50   0.50  0.00   5.5  168.5 Namorik, Marshall Islands
2013 09 30 05 2013 10 03 03 29.70   0.40   0.40  0.00   5.5  168.5 Namorik, Marshall Islands
2013 10 03 03 2013 10 07 03 30.10   0.80   0.80  0.00   5.5  168.5 Namorik, Marshall Islands
2013 10 07 03 2013 10 10 05 30.00   0.70   0.70  0.00   5.5  168.5 Namorik, Marshall Islands
2013 10 10 05 2013 10 14 03 30.00   0.70   0.70  0.00   5.5  168.5 Namorik, Marshall Islands
2013 10 14 03 2013 10 17 05 30.20   0.90   0.90  0.00   5.5  168.5 Namorik, Marshall Islands
2013 10 17 05 2013 10 21 03 29.90   0.60   0.60  0.00   5.5  168.5 Namorik, Marshall Islands
2013 10 21 03 2013 10 24 03 29.90   0.60   0.60  0.00   5.5  168.5 Namorik, Marshall Islands
2013 10 24 03 2013 10 28 05 29.90   0.60   0.60  0.00   5.5  168.5 Namorik, Marshall Islands
2013 10 28 05 2013 10 31 03 29.90   0.60   0.60  0.00   5.5  168.5 Namorik, Marshall Islands
2013 10 31 03 2013 11 04 03 29.90   0.60   0.60  0.00   5.5  168.5 Namorik, Marshall Islands
2013 11 04 03 2013 11 07 05 30.00   0.70   0.70  0.00   5.5  168.5 Namorik, Marshall Islands
2013 11 07 16 2013 11 11 03 30.10   0.80   0.80  0.00   5.5  168.5 Namorik, Marshall Islands
2013 11 11 03 2013 11 14 05 30.10   0.80   0.80  0.00   5.5  168.5 Namorik, Marshall Islands
2013 11 14 05 2013 11 18 03 29.80   0.56   0.50  0.00   5.5  168.5 Namorik, Marshall Islands
2013 11 18 03 2013 11 21 03 29.80   0.62   0.50  0.00   5.5  168.5 Namorik, Marshall Islands
2013 11 21 03 2013 11 25 05 29.60   0.50   0.30  0.00   5.5  168.5 Namorik, Marshall Islands
2013 11 25 05 2013 11 28 03 29.60   0.56   0.30  0.00   5.5  168.5 Namorik, Marshall Islands
2013 11 28 03 2013 12 02 03 29.70   0.74   0.40  0.00   5.5  168.5 Namorik, Marshall Islands
2013 12 02 03 2013 12 05 05 29.40   0.50   0.10  0.00   5.5  168.5 Namorik, Marshall Islands
2013 12 05 05 2013 12 09 04 29.30   0.48   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2013 12 09 04 2013 12 12 05 29.50   0.74   0.20  0.00   5.5  168.5 Namorik, Marshall Islands
2013 12 12 05 2013 12 16 03 29.70   1.01   0.40  0.00   5.5  168.5 Namorik, Marshall Islands
2013 12 16 03 2013 12 19 04 29.40   0.73   0.10  0.00   5.5  168.5 Namorik, Marshall Islands
2013 12 19 04 2013 12 23 05 29.50   0.85   0.20  0.00   5.5  168.5 Namorik, Marshall Islands
2013 12 23 05 2013 12 26 03 29.60   0.97   0.30  0.00   5.5  168.5 Namorik, Marshall Islands
2013 12 26 03 2013 12 30 05 29.10   0.50   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2013 12 30 05 2014 01 02 05 29.00   0.42   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2014 01 02 05 2014 01 06 04 28.90   0.34   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2014 01 06 04 2014 01 09 05 29.00   0.46   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2014 01 09 05 2014 01 13 03 29.00   0.49   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2014 01 13 03 2014 01 15 22 29.00   0.50   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2014 01 16 22 2014 01 20 05 28.80   0.32   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2014 01 20 05 2014 01 23 03 28.80   0.33   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2014 01 23 03 2014 01 27 05 28.70   0.24   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2014 01 27 05 2014 01 30 04 28.90   0.45   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2014 01 30 04 2014 02 03 03 28.80   0.36   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2014 02 03 03 2014 02 06 05 29.00   0.57   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2014 02 06 05 2014 02 10 03 29.20   0.79   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2014 02 10 03 2014 02 13 03 29.20   0.80   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2014 02 13 03 2014 02 17 05 29.30   0.89   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2014 02 17 05 2014 02 20 03 29.30   0.88   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2014 02 20 03 2014 02 24 05 29.30   0.87   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2014 02 24 05 2014 02 27 04 29.30   0.86   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2014 02 27 04 2014 03 03 03 29.20   0.74   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2014 03 03 03 2014 03 06 05 29.20   0.73   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2014 03 06 05 2014 03 10 03 29.40   0.92   0.10  0.00   5.5  168.5 Namorik, Marshall Islands
2014 03 10 03 2014 03 13 03 29.10   0.61   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2014 03 13 03 2014 03 17 04 29.20   0.71   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2014 03 17 04 2014 03 20 03 29.20   0.72   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2014 03 20 03 2014 03 24 05 29.10   0.63   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2014 03 24 05 2014 03 27 04 29.10   0.64   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2014 03 27 04 2014 03 31 03 29.10   0.65   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2014 03 31 03 2014 04 03 04 29.10   0.66   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2014 04 03 04 2014 04 07 03 29.10   0.67   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2014 04 07 03 2014 04 10 03 29.10   0.68   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2014 04 10 03 2014 04 14 04 29.10   0.70   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2014 04 14 04 2014 04 17 03 29.10   0.67   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2014 04 17 03 2014 04 21 05 28.80   0.32   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2014 04 21 05 2014 04 24 04 28.80   0.28   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2014 04 24 04 2014 04 28 03 28.80   0.23   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2014 04 28 03 2014 05 01 04 29.40   0.79   0.10  0.00   5.5  168.5 Namorik, Marshall Islands
2014 05 01 04 2014 05 05 03 29.40   0.73   0.10  0.00   5.5  168.5 Namorik, Marshall Islands
2014 05 05 03 2014 05 08 04 29.30   0.59   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2014 05 08 04 2014 05 12 04 29.30   0.54   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2014 05 12 04 2014 05 15 03 29.00   0.20   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2014 05 15 03 2014 05 19 04 29.40   0.59   0.10  0.00   5.5  168.5 Namorik, Marshall Islands
2014 05 19 04 2014 05 22 04 29.40   0.58   0.10  0.00   5.5  168.5 Namorik, Marshall Islands
2014 05 22 04 2014 05 26 05 29.60   0.76   0.30  0.00   5.5  168.5 Namorik, Marshall Islands
2014 05 26 05 2014 05 29 04 29.50   0.65   0.20  0.00   5.5  168.5 Namorik, Marshall Islands
2014 05 29 04 2014 06 02 03 29.50   0.64   0.20  0.00   5.5  168.5 Namorik, Marshall Islands
2014 06 02 03 2014 06 05 04 29.50   0.63   0.20  0.00   5.5  168.5 Namorik, Marshall Islands
2014 06 05 04 2014 06 09 04 29.50   0.62   0.20  0.00   5.5  168.5 Namorik, Marshall Islands
2014 06 09 04 2014 06 12 03 29.50   0.61   0.20  0.00   5.5  168.5 Namorik, Marshall Islands
2014 06 12 03 2014 06 16 04 29.70   0.80   0.40  0.00   5.5  168.5 Namorik, Marshall Islands
2014 06 19 03 2014 06 23 04 29.70   0.80   0.40  0.00   5.5  168.5 Namorik, Marshall Islands
2014 06 23 04 2014 06 26 04 29.70   0.80   0.40  0.00   5.5  168.5 Namorik, Marshall Islands
2014 06 26 04 2014 06 30 03 29.70   0.80   0.40  0.00   5.5  168.5 Namorik, Marshall Islands
2014 06 30 03 2014 07 03 04 29.90   1.00   0.60  0.00   5.5  168.5 Namorik, Marshall Islands
2014 07 03 04 2014 07 07 04 29.90   1.00   0.60  0.00   5.5  168.5 Namorik, Marshall Islands
2014 07 07 04 2014 07 10 03 30.00   1.10   0.70  0.00   5.5  168.5 Namorik, Marshall Islands
2014 07 10 03 2014 07 14 04 30.00   1.10   0.70  0.00   5.5  168.5 Namorik, Marshall Islands
2014 07 14 04 2014 07 17 03 30.00   1.07   0.70  0.00   5.5  168.5 Namorik, Marshall Islands
2014 07 17 03 2014 07 21 04 29.90   0.92   0.60  0.00   5.5  168.5 Namorik, Marshall Islands
2014 07 21 04 2014 07 24 04 29.90   0.88   0.60  0.00   5.5  168.5 Namorik, Marshall Islands
2014 07 24 04 2014 07 28 03 29.90   0.83   0.60  0.00   5.5  168.5 Namorik, Marshall Islands
2014 07 28 03 2014 07 31 04 29.70   0.59   0.40  0.00   5.5  168.5 Namorik, Marshall Islands
2014 07 31 04 2014 08 04 03 29.70   0.54   0.40  0.00   5.5  168.5 Namorik, Marshall Islands
2014 08 04 03 2014 08 07 05 30.00   0.80   0.70  0.00   5.5  168.5 Namorik, Marshall Islands
2014 08 07 05 2014 08 11 04 29.90   0.65   0.60  0.00   5.5  168.5 Namorik, Marshall Islands
2014 08 11 04 2014 08 14 03 29.40   0.11   0.10  0.00   5.5  168.5 Namorik, Marshall Islands
2014 08 14 03 2014 08 18 04 29.80   0.50   0.50  0.00   5.5  168.5 Namorik, Marshall Islands
2014 08 18 04 2014 08 21 03 29.90   0.60   0.60  0.00   5.5  168.5 Namorik, Marshall Islands
2014 08 21 03 2014 08 25 03 29.90   0.60   0.60  0.00   5.5  168.5 Namorik, Marshall Islands
2014 08 25 03 2014 08 28 04 29.90   0.60   0.60  0.00   5.5  168.5 Namorik, Marshall Islands
2014 08 28 04 2014 09 01 03 30.20   0.90   0.90  0.00   5.5  168.5 Namorik, Marshall Islands
2014 09 01 03 2014 09 04 04 30.10   0.80   0.80  0.00   5.5  168.5 Namorik, Marshall Islands
2014 09 04 04 2014 09 08 03 30.00   0.70   0.70  0.00   5.5  168.5 Namorik, Marshall Islands
2014 09 08 03 2014 09 11 03 30.40   1.10   1.10  0.55   5.5  168.5 Namorik, Marshall Islands
2014 09 11 03 2014 09 15 04 30.40   1.10   1.10  1.10   5.5  168.5 Namorik, Marshall Islands
2014 09 15 04 2014 09 18 03 30.40   1.10   1.10  1.65   5.5  168.5 Namorik, Marshall Islands
2014 09 18 03 2014 09 22 05 30.20   0.90   0.90  1.65   5.5  168.5 Namorik, Marshall Islands
2014 09 22 05 2014 09 25 04 30.20   0.90   0.90  1.65   5.5  168.5 Namorik, Marshall Islands
2014 09 25 04 2014 09 29 03 30.20   0.90   0.90  1.65   5.5  168.5 Namorik, Marshall Islands
2014 09 29 03 2014 10 02 05 30.30   1.00   1.00  2.15   5.5  168.5 Namorik, Marshall Islands
2014 10 02 05 2014 10 06 03 30.30   1.00   1.00  2.65   5.5  168.5 Namorik, Marshall Islands
2014 10 06 03 2014 10 09 03 30.30   1.00   1.00  3.15   5.5  168.5 Namorik, Marshall Islands
2014 10 09 03 2014 10 13 04 30.30   1.00   1.00  3.65   5.5  168.5 Namorik, Marshall Islands
2014 10 13 04 2014 10 16 03 30.00   0.70   0.70  3.65   5.5  168.5 Namorik, Marshall Islands
2014 10 16 03 2014 10 20 05 29.90   0.60   0.60  3.65   5.5  168.5 Namorik, Marshall Islands
2014 10 20 05 2014 10 23 03 29.90   0.60   0.60  3.65   5.5  168.5 Namorik, Marshall Islands
2014 10 23 03 2014 10 27 03 29.90   0.60   0.60  3.65   5.5  168.5 Namorik, Marshall Islands
2014 10 27 03 2014 10 30 05 29.90   0.60   0.60  3.65   5.5  168.5 Namorik, Marshall Islands
2014 10 30 05 2014 11 03 03 29.90   0.60   0.60  3.65   5.5  168.5 Namorik, Marshall Islands
2014 11 03 03 2014 11 06 05 29.90   0.60   0.60  3.65   5.5  168.5 Namorik, Marshall Islands
2014 11 06 05 2014 11 10 03 29.90   0.60   0.60  3.65   5.5  168.5 Namorik, Marshall Islands
2014 11 10 03 2014 11 13 03 29.80   0.50   0.50  3.65   5.5  168.5 Namorik, Marshall Islands
2014 11 13 03 2014 11 17 04 30.20   0.94   0.90  3.65   5.5  168.5 Namorik, Marshall Islands
2014 11 17 04 2014 11 20 04 30.00   0.80   0.70  3.65   5.5  168.5 Namorik, Marshall Islands
2014 11 20 04 2014 11 24 03 29.70   0.58   0.40  3.65   5.5  168.5 Namorik, Marshall Islands
2014 11 24 03 2014 11 27 04 29.80   0.74   0.50  3.65   5.5  168.5 Namorik, Marshall Islands
2014 11 27 04 2014 12 01 04 29.80   0.82   0.50  3.65   5.5  168.5 Namorik, Marshall Islands
2014 12 01 04 2014 12 04 05 29.80   0.88   0.50  3.10   5.5  168.5 Namorik, Marshall Islands
2014 12 04 05 2014 12 08 03 29.50   0.66   0.20  3.10   5.5  168.5 Namorik, Marshall Islands
2014 12 08 03 2014 12 11 04 29.50   0.72   0.20  2.55   5.5  168.5 Namorik, Marshall Islands
2014 12 11 04 2014 12 15 04 29.60   0.90   0.30  2.00   5.5  168.5 Namorik, Marshall Islands
2014 12 15 04 2014 12 18 03 29.60   0.92   0.30  2.00   5.5  168.5 Namorik, Marshall Islands
2014 12 18 03 2014 12 22 05 29.70   1.05   0.40  2.00   5.5  168.5 Namorik, Marshall Islands
2014 12 22 05 2014 12 25 04 29.50   0.86   0.20  2.00   5.5  168.5 Namorik, Marshall Islands
2014 12 25 04 2014 12 29 04 29.40   0.79   0.10  1.50   5.5  168.5 Namorik, Marshall Islands
2014 12 29 04 2015 01 01 05 29.40   0.81   0.10  1.00   5.5  168.5 Namorik, Marshall Islands
2015 01 01 05 2015 01 05 03 29.40   0.84   0.10  0.50   5.5  168.5 Namorik, Marshall Islands
2015 01 05 03 2015 01 08 03 29.40   0.85   0.10  0.00   5.5  168.5 Namorik, Marshall Islands
2015 01 08 03 2015 01 12 04 29.10   0.58   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2015 01 12 04 2015 01 15 03 29.20   0.70   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2015 01 15 03 2015 01 19 05 29.30   0.81   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2015 01 19 05 2015 01 22 03 29.20   0.72   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2015 01 22 03 2015 01 26 03 29.00   0.54   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2015 01 26 03 2015 01 29 04 29.00   0.55   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2015 01 29 04 2015 02 02 03 29.00   0.56   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2015 02 02 03 2015 02 05 05 29.00   0.57   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2015 02 05 05 2015 02 09 04 29.00   0.58   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2015 02 09 04 2015 02 12 03 29.30   0.89   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2015 02 12 03 2015 02 16 04 29.10   0.69   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2015 02 16 04 2015 02 19 03 29.10   0.68   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2015 02 19 03 2015 02 23 05 29.30   0.87   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2015 02 23 05 2015 02 26 04 29.30   0.86   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2015 02 26 04 2015 03 02 03 29.40   0.94   0.10  0.00   5.5  168.5 Namorik, Marshall Islands
2015 03 02 03 2015 03 05 04 29.40   0.93   0.10  0.00   5.5  168.5 Namorik, Marshall Islands
2015 03 05 04 2015 03 09 03 29.40   0.92   0.10  0.00   5.5  168.5 Namorik, Marshall Islands
2015 03 09 03 2015 03 12 03 29.40   0.91   0.10  0.00   5.5  168.5 Namorik, Marshall Islands
2015 03 12 03 2015 03 16 04 29.30   0.80   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2015 03 16 04 2015 03 19 03 29.30   0.81   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2015 03 19 03 2015 03 23 04 29.60   1.13   0.30  0.00   5.5  168.5 Namorik, Marshall Islands
2015 03 23 04 2015 03 26 04 29.60   1.14   0.30  0.00   5.5  168.5 Namorik, Marshall Islands
2015 03 26 04 2015 03 30 03 29.60   1.15   0.30  0.00   5.5  168.5 Namorik, Marshall Islands
2015 03 30 03 2015 04 02 04 29.60   1.16   0.30  0.00   5.5  168.5 Namorik, Marshall Islands
2015 04 02 04 2015 04 06 03 29.30   0.87   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2015 04 06 03 2015 04 09 05 29.30   0.88   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2015 04 09 05 2015 04 13 04 29.30   0.89   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
2015 04 13 04 2015 04 16 03 29.40   0.99   0.10  0.00   5.5  168.5 Namorik, Marshall Islands
2015 04 16 03 2015 04 20 04 29.40   0.93   0.10  0.00   5.5  168.5 Namorik, Marshall Islands
2015 04 20 04 2015 04 23 03 29.40   0.89   0.10  0.00   5.5  168.5 Namorik, Marshall Islands
2015 04 23 03 2015 04 27 05 29.30   0.74   0.00  0.00   5.5  168.5 Namorik, Marshall Islands
