VernacularNameCategory,ScientificName,Species,IndividualCount,CategoricalAbundance,Density,Condition,Temperature,Locality,ObservationYear,latitude,longitude,LocationAccuracy,SurveyID,EventID,SamplingEquipment,DataProvider,RecordType,Repository,SampleID
,,,,,,,,,,degrees_north,degrees_east,,,,,,,,
black coral,Aphanipathes sp.,NA,-999,NA,-999,Live,-999.0,"Main Hawaiian Islands; Hawaii Island, Cape Kumukahi",1984,19.53833,-154.81667,>1000m,NA,M-230,submersible,Hawaii Undersea Research Laboratory,video observation,"Hawaii Undersea Research Laboratory, University of Hawaii",M-230-s2-002a
black coral,Myriopathes cf. ulex,ulex,-999,NA,-999,Live,-999.0,Northwestern Hawaiian Islands; Baby Brooks Bank,1984,23.95,-166.695,>1000m,NA,M-268,submersible,Hawaii Undersea Research Laboratory,video observation,"Hawaii Undersea Research Laboratory, University of Hawaii",M-268-s2-009
black coral,Bathypathes patula,patula,-999,NA,-999,Live,-999.0,"Main Hawaiian Islands; Oahu Island, Makapuu Pt",1984,21.28833,-157.53833,>1000m,NA,M-281,submersible,Hawaii Undersea Research Laboratory,video observation,"Hawaii Undersea Research Laboratory, University of Hawaii",M-281-s1-011a
black coral,Bathypathes conferta,conferta,-999,NA,-999,Live,-999.0,"Main Hawaiian Islands; Oahu Island, Makapuu Pt",1984,21.28833,-157.53833,>1000m,NA,M-281,submersible,Hawaii Undersea Research Laboratory,video observation,"Hawaii Undersea Research Laboratory, University of Hawaii",M-281-s1-014a
black coral,Cirrhipathes cf. anguina,anguina,-999,NA,-999,Live,-999.0,"Main Hawaiian Islands; Hawaii Island, Cape Kumukahi",1984,19.535,-154.815,>1000m,NA,M-228,submersible,Hawaii Undersea Research Laboratory,video observation,"Hawaii Undersea Research Laboratory, University of Hawaii",M-228-s1-008d
black coral,Myriopathes cf. ulex,ulex,-999,NA,-999,Live,-999.0,"Main Hawaiian Islands; Hawaii Island, Cape Kumukahi",1984,19.54667,-154.84333,>1000m,NA,M-225,submersible,Hawaii Undersea Research Laboratory,video observation,"Hawaii Undersea Research Laboratory, University of Hawaii",M-225-s1-002a
black coral,Antipathes griggi,griggi,-999,NA,-999,Live,-999.0,"Main Hawaiian Islands; Hawaii Island, Cape Kumukahi",1984,19.54667,-154.83167,>1000m,NA,M-226,submersible,Hawaii Undersea Research Laboratory,video observation,"Hawaii Undersea Research Laboratory, University of Hawaii",M-226-s2-005a
black coral,Bathypathes conferta,conferta,-999,NA,-999,Live,-999.0,"Main Hawaiian Islands; Hawaii Island, Maunakea ledge",1984,19.9,-154.96667,>1000m,NA,M-215,submersible,Hawaii Undersea Research Laboratory,video observation,"Hawaii Undersea Research Laboratory, University of Hawaii",M-215-s1-009a
black coral,Antipatharia,NA,-999,NA,-999,Live,-999.0,"Main Hawaiian Islands; Oahu Island, Makapuu Pt",1984,21.29333,-157.54167,>1000m,NA,M-213,submersible,Hawaii Undersea Research Laboratory,video observation,"Hawaii Undersea Research Laboratory, University of Hawaii",M-213-s1-010g
black coral,Dendropathes intermedia,intermedia,-999,NA,-999,Live,-999.0,"Main Hawaiian Islands; Oahu Island, Makapuu Pt",1984,21.28833,-157.53833,>1000m,NA,M-282,submersible,Hawaii Undersea Research Laboratory,video observation,"Hawaii Undersea Research Laboratory, University of Hawaii",M-282-s2-001d
black coral,Bathypathes conferta,conferta,-999,NA,-999,Live,-999.0,"Main Hawaiian Islands; Oahu Island, Makapuu Pt",1984,21.29333,-157.54167,>1000m,NA,M-213,submersible,Hawaii Undersea Research Laboratory,video observation,"Hawaii Undersea Research Laboratory, University of Hawaii",M-213-s1-009d
black coral,Antipathes griggi,griggi,-999,NA,-999,Live,-999.0,Northwestern Hawaiian Islands; Bank 66,1984,23.88,-165.83,>1000m,NA,M-272,submersible,Hawaii Undersea Research Laboratory,video observation,"Hawaii Undersea Research Laboratory, University of Hawaii",M-272-s1-005a
black coral,Myriopathes cf. ulex,ulex,-999,NA,-999,Live,-999.0,Northwestern Hawaiian Islands; Baby Brooks Bank,1984,23.95,-166.705,>1000m,NA,M-267,submersible,Hawaii Undersea Research Laboratory,video observation,"Hawaii Undersea Research Laboratory, University of Hawaii",M-267-s1-012a
black coral,Myriopathes cf. ulex,ulex,-999,NA,-999,Live,-999.0,Northwestern Hawaiian Islands; Baby Brooks Bank,1984,23.95,-166.695,>1000m,NA,M-268,submersible,Hawaii Undersea Research Laboratory,video observation,"Hawaii Undersea Research Laboratory, University of Hawaii",M-268-s1-012a
black coral,Myriopathes cf. ulex,ulex,-999,NA,-999,Live,-999.0,Northwestern Hawaiian Islands; Baby Brooks Bank,1984,23.95,-166.695,>1000m,NA,M-268,submersible,Hawaii Undersea Research Laboratory,video observation,"Hawaii Undersea Research Laboratory, University of Hawaii",M-268-s1-008a
black coral,Myriopathes cf. ulex,ulex,-999,NA,-999,Live,-999.0,Northwestern Hawaiian Islands; Baby Brooks Bank,1984,23.95,-166.695,>1000m,NA,M-268,submersible,Hawaii Undersea Research Laboratory,video observation,"Hawaii Undersea Research Laboratory, University of Hawaii",M-268-s1-007a
black coral,Bathypathes conferta,conferta,-999,NA,-999,Live,-999.0,Northwestern Hawaiian Islands; Baby Brooks Bank,1984,23.95,-166.705,>1000m,NA,M-267,submersible,Hawaii Undersea Research Laboratory,video observation,"Hawaii Undersea Research Laboratory, University of Hawaii",M-267-s2-013
black coral,Myriopathes cf. ulex,ulex,-999,NA,-999,Live,-999.0,Northwestern Hawaiian Islands; Baby Brooks Bank,1984,23.95,-166.695,>1000m,NA,M-268,submersible,Hawaii Undersea Research Laboratory,video observation,"Hawaii Undersea Research Laboratory, University of Hawaii",M-268-s1-005a
black coral,Antipathella cf. subpinnata,subpinnata,-999,NA,-999,Live,-999.0,Northwestern Hawaiian Islands; Baby Brooks Bank,1984,23.95,-166.695,>1000m,NA,M-268,submersible,Hawaii Undersea Research Laboratory,video observation,"Hawaii Undersea Research Laboratory, University of Hawaii",M-268-s1-001a
black coral,Myriopathes cf. ulex,ulex,-999,NA,-999,Live,-999.0,Northwestern Hawaiian Islands; Baby Brooks Bank,1984,23.95,-166.695,>1000m,NA,M-268,submersible,Hawaii Undersea Research Laboratory,video observation,"Hawaii Undersea Research Laboratory, University of Hawaii",M-268-s2-010a
black coral,Antipatharia,NA,-999,NA,-999,Live,-999.0,Northwestern Hawaiian Islands; Baby Brooks Bank,1984,23.95,-166.695,>1000m,NA,M-268,submersible,Hawaii Undersea Research Laboratory,video observation,"Hawaii Undersea Research Laboratory, University of Hawaii",M-268-s1-018
black coral,Myriopathes cf. ulex,ulex,-999,NA,-999,Live,-999.0,Northwestern Hawaiian Islands; Baby Brooks Bank,1984,23.95,-166.695,>1000m,NA,M-268,submersible,Hawaii Undersea Research Laboratory,video observation,"Hawaii Undersea Research Laboratory, University of Hawaii",M-268-s1-003a
black coral,Antipatharia,NA,-999,NA,-999,Live,-999.0,Northwestern Hawaiian Islands; Baby Brooks Bank,1984,23.95,-166.695,>1000m,NA,M-268,submersible,Hawaii Undersea Research Laboratory,video observation,"Hawaii Undersea Research Laboratory, University of Hawaii",M-268-s2-005a
black coral,Antipatharia,NA,-999,NA,-999,Live,-999.0,Northwestern Hawaiian Islands; Bank 66,1984,23.88,-165.83,>1000m,NA,M-272,submersible,Hawaii Undersea Research Laboratory,video observation,"Hawaii Undersea Research Laboratory, University of Hawaii",M-272-s1-012
black coral,Bathypathes conferta,conferta,-999,NA,-999,Live,-999.0,"Main Hawaiian Islands; Molokai Island, Penguin Bank",1984,21.15333,-157.54667,>1000m,NA,M-283,submersible,Hawaii Undersea Research Laboratory,video observation,"Hawaii Undersea Research Laboratory, University of Hawaii",M-283-s2-004a
black coral,Antipatharia,NA,-999,NA,-999,Live,-999.0,"Main Hawaiian Islands; Molokai Island, Penguin Bank",1984,21.15333,-157.54667,>1000m,NA,M-283,submersible,Hawaii Undersea Research Laboratory,video observation,"Hawaii Undersea Research Laboratory, University of Hawaii",M-283-s2-001c
black coral,Bathypathes patula,patula,-999,NA,-999,Live,-999.0,"Main Hawaiian Islands; Molokai Island, Penguin Bank",1984,21.15333,-157.54667,>1000m,NA,M-283,submersible,Hawaii Undersea Research Laboratory,video observation,"Hawaii Undersea Research Laboratory, University of Hawaii",M-283-s2-001a
black coral,Antipathella cf. subpinnata,subpinnata,-999,NA,-999,Live,-999.0,Northwestern Hawaiian Islands; Bank 66,1984,23.89333,-165.83333,>1000m,NA,M-273,submersible,Hawaii Undersea Research Laboratory,video observation,"Hawaii Undersea Research Laboratory, University of Hawaii",M-273-s1-020
black coral,Bathypathes patula,patula,-999,NA,-999,Live,-999.0,"Main Hawaiian Islands; Molokai Island, Penguin Bank",1984,21.15333,-157.54667,>1000m,NA,M-283,submersible,Hawaii Undersea Research Laboratory,video observation,"Hawaii Undersea Research Laboratory, University of Hawaii",M-283-s2-002d
black coral,Antipatharia,NA,-999,NA,-999,Live,-999.0,Northwestern Hawaiian Islands; Bank 66,1984,23.86667,-165.835,>1000m,NA,M-274,submersible,Hawaii Undersea Research Laboratory,video observation,"Hawaii Undersea Research Laboratory, University of Hawaii",M-274-s1-022a
black coral,Bathypathes patula,patula,-999,NA,-999,Live,-999.0,"Main Hawaiian Islands; Molokai Island, Penguin Bank",1984,21.15333,-157.54667,>1000m,NA,M-283,submersible,Hawaii Undersea Research Laboratory,video observation,"Hawaii Undersea Research Laboratory, University of Hawaii",M-283-s2-004e
black coral,Antipatharia,NA,-999,NA,-999,Live,-999.0,"Main Hawaiian Islands; Oahu Island, Kokohead",1984,21.24,-157.71333,>1000m,NA,M-284,submersible,Hawaii Undersea Research Laboratory,video observation,"Hawaii Undersea Research Laboratory, University of Hawaii",M-284-s1-003a
black coral,Antipatharia,NA,-999,NA,-999,Live,-999.0,Northwestern Hawaiian Islands; Baby Brooks Bank,1984,23.95,-166.695,>1000m,NA,M-268,submersible,Hawaii Undersea Research Laboratory,video observation,"Hawaii Undersea Research Laboratory, University of Hawaii",M-268-s1-016
black coral,Dendropathes intermedia,intermedia,-999,NA,-999,Live,-999.0,"Main Hawaiian Islands; Oahu Island, Makapuu Pt",1984,21.29167,-157.54833,>1000m,NA,M-280,submersible,Hawaii Undersea Research Laboratory,video observation,"Hawaii Undersea Research Laboratory, University of Hawaii",M-280-s1-004c
black coral,Bathypathes conferta,conferta,-999,NA,-999,Live,-999.0,"Main Hawaiian Islands; Oahu Island, Makapuu Pt",1984,21.29667,-157.545,>1000m,NA,M-285,submersible,Hawaii Undersea Research Laboratory,video observation,"Hawaii Undersea Research Laboratory, University of Hawaii",M-285-s1-009a
black coral,Dendropathes intermedia,intermedia,1,NA,-999,Live,-999.0,"Main Hawaiian Islands; Oahu Island, Makapuu Pt",1984,21.2933,-157.5417,>1000m,NA,M-213,submersible,"Bishop Museum, Invertebrate Zoology Collection",specimen,"Bishop Museum, Invertebrate Zoology Collection",BPBM 889
black coral,Leiopathes sp.,NA,-999,NA,-999,Live,-999.0,"Main Hawaiian Islands; Oahu Island, Makapuu Pt",1984,21.29167,-157.54833,>1000m,NA,M-280,submersible,Hawaii Undersea Research Laboratory,video observation,"Hawaii Undersea Research Laboratory, University of Hawaii",M-280-s2-011e
black coral,Leiopathes annosa,annosa,-999,NA,-999,Live,-999.0,"Main Hawaiian Islands; Oahu Island, Makapuu Pt",1984,21.29667,-157.545,>1000m,NA,M-285,submersible,Hawaii Undersea Research Laboratory,video observation,"Hawaii Undersea Research Laboratory, University of Hawaii",M-285-s1-018d
black coral,Leiopathes annosa,annosa,-999,NA,-999,Live,-999.0,"Main Hawaiian Islands; Oahu Island, Makapuu Pt",1984,21.29667,-157.545,>1000m,NA,M-285,submersible,Hawaii Undersea Research Laboratory,video observation,"Hawaii Undersea Research Laboratory, University of Hawaii",M-285-s1-016
black coral,Schizopathes sp.,NA,1,NA,-999,NA,-999.0,"Main Hawaiian Islands; Oahu Island, Makapuu Pt",1984,21.2933,-157.5417,>1000m,NA,M-213,submersible,"Bishop Museum, Invertebrate Zoology Collection",specimen,"Bishop Museum, Invertebrate Zoology Collection",BPBM 936
black coral,Leiopathes annosa,annosa,-999,NA,-999,Live,-999.0,"Main Hawaiian Islands; Oahu Island, Makapuu Pt",1984,21.29667,-157.545,>1000m,NA,M-285,submersible,Hawaii Undersea Research Laboratory,video observation,"Hawaii Undersea Research Laboratory, University of Hawaii",M-285-s1-022a
black coral,Leiopathes annosa,annosa,-999,NA,-999,Live,-999.0,"Main Hawaiian Islands; Oahu Island, Makapuu Pt",1984,21.29667,-157.545,>1000m,NA,M-285,submersible,Hawaii Undersea Research Laboratory,video observation,"Hawaii Undersea Research Laboratory, University of Hawaii",M-285-s2-002a
black coral,Antipathes griggi,griggi,-999,NA,-999,Live,-999.0,"Main Hawaiian Islands; Molokai Island, Penguin Bank",1984,21.03833,-157.31,>1000m,NA,M-286,submersible,Hawaii Undersea Research Laboratory,video observation,"Hawaii Undersea Research Laboratory, University of Hawaii",M-286-s1-002a
black coral,Leiopathes annosa,annosa,-999,NA,-999,Live,-999.0,"Main Hawaiian Islands; Oahu Island, Makapuu Pt",1984,21.29667,-157.545,>1000m,NA,M-285,submersible,Hawaii Undersea Research Laboratory,video observation,"Hawaii Undersea Research Laboratory, University of Hawaii",M-285-s2-004f
black coral,Schizopathes sp.,NA,1,NA,-999,Live,-999.0,Emperor Seamounts; Townsend Cromwell Seamount,1984,29.86917,179.099,NA,AECOS 416,RD 22,dredge,"Bishop Museum, Invertebrate Zoology Collection",specimen,"Bishop Museum, Invertebrate Zoology Collection",BPBM 1804
black coral,Schizopathes sp.,NA,1,NA,-999,NA,-999.0,"Main Hawaiian Islands; Hawaii Island, Maunakea ledge",1984,19.87,-154.9417,>1000m,NA,M-220,submersible,"Bishop Museum, Invertebrate Zoology Collection",specimen,"Bishop Museum, Invertebrate Zoology Collection",BPBM 895
black coral,Dendropathes intermedia,intermedia,1,NA,-999,Live,-999.0,"Main Hawaiian Islands; Oahu Island, Makapuu Pt",1984,21.2933,-157.5417,>1000m,NA,M-213,submersible,"Bishop Museum, Invertebrate Zoology Collection",specimen,"Bishop Museum, Invertebrate Zoology Collection",BPBM 888
black coral,Bathypathes patula,patula,-999,NA,-999,Live,-999.0,"Main Hawaiian Islands; Oahu Island, Makapuu Pt",1984,21.29167,-157.54833,>1000m,NA,M-280,submersible,Hawaii Undersea Research Laboratory,video observation,"Hawaii Undersea Research Laboratory, University of Hawaii",M-280-s2-010a
black coral,Leiopathes annosa,annosa,1,NA,-999,Live,-999.0,"Main Hawaiian Islands; Oahu Island, Makapuu Pt",1984,21.2933,-157.5417,>1000m,NA,M-213,submersible,"Bishop Museum, Invertebrate Zoology Collection",specimen,"Bishop Museum, Invertebrate Zoology Collection",BPBM 982
black coral,Antipatharia,NA,-999,NA,-999,Live,-999.0,"Main Hawaiian Islands; Oahu Island, Makapuu Pt",1984,21.29167,-157.54833,>1000m,NA,M-280,submersible,Hawaii Undersea Research Laboratory,video observation,"Hawaii Undersea Research Laboratory, University of Hawaii",M-280-s1-008e
black coral,cf. Chrysopathes sp.,NA,-999,NA,-999,Live,-999.0,"Main Hawaiian Islands; Oahu Island, Makapuu Pt",1984,21.29333,-157.54167,>1000m,NA,M-213,submersible,Hawaii Undersea Research Laboratory,video observation,"Hawaii Undersea Research Laboratory, University of Hawaii",M-213-079
black coral,Leiopathes annosa,annosa,-999,NA,-999,Live,-999.0,"Main Hawaiian Islands; Oahu Island, Makapuu Pt",1984,21.29667,-157.545,>1000m,NA,M-285,submersible,Hawaii Undersea Research Laboratory,video observation,"Hawaii Undersea Research Laboratory, University of Hawaii",M-285-s1-020a
black coral,Myriopathes cf. ulex,ulex,-999,NA,-999,Live,-999.0,Northwestern Hawaiian Islands; Baby Brooks Bank,1984,23.95,-166.695,>1000m,NA,M-268,submersible,Hawaii Undersea Research Laboratory,video observation,"Hawaii Undersea Research Laboratory, University of Hawaii",M-268-s1-013a
black coral,Dendropathes intermedia,intermedia,-999,NA,-999,Live,-999.0,"Main Hawaiian Islands; Hawaii Island, Maunakea ledge",1984,19.87,-154.94167,>1000m,NA,M-220,submersible,Hawaii Undersea Research Laboratory,video observation,"Hawaii Undersea Research Laboratory, University of Hawaii",M-220-s1-005a
black coral,Bathypathes patula,patula,-999,NA,-999,Live,-999.0,"Main Hawaiian Islands; Hawaii Island, Cape Kumukahi",1984,19.54667,-154.81667,>1000m,NA,M-232,submersible,Hawaii Undersea Research Laboratory,video observation,"Hawaii Undersea Research Laboratory, University of Hawaii",M-232-s1-008a
black coral,Bathypathes conferta,conferta,-999,NA,-999,Live,-999.0,"Main Hawaiian Islands; Hawaii Island, Cape Kumukahi",1984,19.54667,-154.83167,>1000m,NA,M-226,submersible,Hawaii Undersea Research Laboratory,video observation,"Hawaii Undersea Research Laboratory, University of Hawaii",M-226-s2-013
black coral,Bathypathes alternata,alternata,-999,NA,-999,Live,-999.0,"Main Hawaiian Islands; Hawaii Island, Cape Kumukahi",1984,19.54667,-154.81667,>1000m,NA,M-232,submersible,Hawaii Undersea Research Laboratory,video observation,"Hawaii Undersea Research Laboratory, University of Hawaii",M-232-s1-014
black coral,Cirrhipathes cf. anguina,anguina,-999,NA,-999,Live,-999.0,"Main Hawaiian Islands; Hawaii Island, Keahole Pt",1984,19.72833,-156.07167,>1000m,NA,M-233,submersible,Hawaii Undersea Research Laboratory,video observation,"Hawaii Undersea Research Laboratory, University of Hawaii",M-233-s1-007a
black coral,Bathypathes patula,patula,-999,NA,-999,Live,-999.0,"Main Hawaiian Islands; Hawaii Island, Cape Kumukahi",1984,19.54667,-154.81667,>1000m,NA,M-232,submersible,Hawaii Undersea Research Laboratory,video observation,"Hawaii Undersea Research Laboratory, University of Hawaii",M-232-s1-007a
black coral,Antipatharia,NA,-999,NA,-999,Live,-999.0,Northwestern Hawaiian Islands; Bank 66,1984,23.89333,-165.83333,>1000m,NA,M-273,submersible,Hawaii Undersea Research Laboratory,video observation,"Hawaii Undersea Research Laboratory, University of Hawaii",M-273-s1-019
black coral,Bathypathes patula,patula,-999,NA,-999,Live,-999.0,"Main Hawaiian Islands; Hawaii Island, Cape Kumukahi",1984,19.54667,-154.81667,>1000m,NA,M-232,submersible,Hawaii Undersea Research Laboratory,video observation,"Hawaii Undersea Research Laboratory, University of Hawaii",M-232-s2-007c
black coral,Cirrhipathes cf. anguina,anguina,-999,NA,-999,Live,-999.0,"Main Hawaiian Islands; Hawaii Island, Keahole Pt",1984,19.72833,-156.07167,>1000m,NA,M-233,submersible,Hawaii Undersea Research Laboratory,video observation,"Hawaii Undersea Research Laboratory, University of Hawaii",M-233-s1-005b
black coral,Antipatharia,NA,-999,NA,-999,Live,-999.0,Northwestern Hawaiian Islands; Necker Island,1984,23.49167,-164.72333,>1000m,NA,M-278,submersible,Hawaii Undersea Research Laboratory,video observation,"Hawaii Undersea Research Laboratory, University of Hawaii",M-278-s2-004b
black coral,Myriopathes cf. ulex,ulex,-999,NA,-999,Live,-999.0,Northwestern Hawaiian Islands; Baby Brooks Bank,1984,23.95,-166.695,>1000m,NA,M-268,submersible,Hawaii Undersea Research Laboratory,video observation,"Hawaii Undersea Research Laboratory, University of Hawaii",M-268-s1-004a
black coral,Antipatharia,NA,-999,NA,-999,Live,-999.0,Northwestern Hawaiian Islands; Bank 66,1984,23.86667,-165.835,>1000m,NA,M-274,submersible,Hawaii Undersea Research Laboratory,video observation,"Hawaii Undersea Research Laboratory, University of Hawaii",M-274-s1-020
black coral,Myriopathes cf. ulex,ulex,-999,NA,-999,Live,-999.0,Northwestern Hawaiian Islands; Baby Brooks Bank,1984,23.95,-166.695,>1000m,NA,M-268,submersible,Hawaii Undersea Research Laboratory,video observation,"Hawaii Undersea Research Laboratory, University of Hawaii",M-268-s1-002a
gorgonian coral,Lepidisis olapa,olapa,-999,NA,-999,Live,-999.0,"Main Hawaiian Islands; Oahu Island, Makapuu Pt",1984,21.29167,-157.54833,>1000m,NA,M-280,submersible,Hawaii Undersea Research Laboratory,video observation,"Hawaii Undersea Research Laboratory, University of Hawaii",M-280-s2-009e
gorgonian coral,Lepidisis olapa,olapa,-999,NA,-999,Live,-999.0,"Main Hawaiian Islands; Hawaii Island, Cape Kumukahi",1984,19.54667,-154.81667,>1000m,NA,M-232,submersible,Hawaii Undersea Research Laboratory,video observation,"Hawaii Undersea Research Laboratory, University of Hawaii",M-232-s2-007a
gorgonian coral,Acanella dispar,dispar,-999,NA,-999,Live,-999.0,"Main Hawaiian Islands; Hawaii Island, Cape Kumukahi",1984,19.53833,-154.81667,>1000m,NA,M-230,submersible,Hawaii Undersea Research Laboratory,video observation,"Hawaii Undersea Research Laboratory, University of Hawaii",M-230-s2-002b
gorgonian coral,Acanella dispar,dispar,-999,NA,-999,Live,-999.0,"Main Hawaiian Islands; Oahu Island, Makapuu Pt",1984,21.29167,-157.54833,>1000m,NA,M-280,submersible,Hawaii Undersea Research Laboratory,video observation,"Hawaii Undersea Research Laboratory, University of Hawaii",M-280-s1-031a
gorgonian coral,Acanella dispar,dispar,-999,NA,-999,Live,-999.0,"Main Hawaiian Islands; Oahu Island, Makapuu Pt",1984,21.28833,-157.53833,>1000m,NA,M-281,submersible,Hawaii Undersea Research Laboratory,video observation,"Hawaii Undersea Research Laboratory, University of Hawaii",M-281-s2-004g
gorgonian coral,Lepidisis olapa,olapa,-999,NA,-999,Live,-999.0,"Main Hawaiian Islands; Oahu Island, Makapuu Pt",1984,21.28833,-157.53833,>1000m,NA,M-281,submersible,Hawaii Undersea Research Laboratory,video observation,"Hawaii Undersea Research Laboratory, University of Hawaii",M-281-s2-001e
gorgonian coral,Lepidisis olapa,olapa,-999,NA,-999,Live,-999.0,"Main Hawaiian Islands; Hawaii Island, Cape Kumukahi",1984,19.54667,-154.81667,>1000m,NA,M-232,submersible,Hawaii Undersea Research Laboratory,video observation,"Hawaii Undersea Research Laboratory, University of Hawaii",M-232-s2-008
gorgonian coral,Acanella dispar,dispar,-999,NA,-999,Live,-999.0,"Main Hawaiian Islands; Oahu Island, Makapuu Pt",1984,21.28833,-157.53833,>1000m,NA,M-281,submersible,Hawaii Undersea Research Laboratory,video observation,"Hawaii Undersea Research Laboratory, University of Hawaii",M-281-s2-001a
gorgonian coral,Acanella dispar,dispar,-999,NA,-999,Live,-999.0,"Main Hawaiian Islands; Hawaii Island, Cape Kumukahi",1984,19.54667,-154.81667,>1000m,NA,M-232,submersible,Hawaii Undersea Research Laboratory,video observation,"Hawaii Undersea Research Laboratory, University of Hawaii",M-232-s2-007b
gorgonian coral,Acanella dispar,dispar,-999,NA,-999,Live,-999.0,"Main Hawaiian Islands; Oahu Island, Makapuu Pt",1984,21.28833,-157.53833,>1000m,NA,M-281,submersible,Hawaii Undersea Research Laboratory,video observation,"Hawaii Undersea Research Laboratory, University of Hawaii",M-281-s2-006d
gorgonian coral,Acanella dispar,dispar,-999,NA,-999,Live,-999.0,"Main Hawaiian Islands; Oahu Island, Makapuu Pt",1984,21.28833,-157.53833,>1000m,NA,M-282,submersible,Hawaii Undersea Research Laboratory,video observation,"Hawaii Undersea Research Laboratory, University of Hawaii",M-282-s1-004a
gorgonian coral,Lepidisis olapa,olapa,-999,NA,-999,Live,-999.0,"Main Hawaiian Islands; Oahu Island, Makapuu Pt",1984,21.27667,-157.53833,>1000m,NA,M-214,submersible,Hawaii Undersea Research Laboratory,video observation,"Hawaii Undersea Research Laboratory, University of Hawaii",M-214-s1-002a
gorgonian coral,Acanella dispar,dispar,-999,NA,-999,Live,-999.0,"Main Hawaiian Islands; Oahu Island, Makapuu Pt",1984,21.28833,-157.53833,>1000m,NA,M-282,submersible,Hawaii Undersea Research Laboratory,video observation,"Hawaii Undersea Research Laboratory, University of Hawaii",M-282-s1-007c
gorgonian coral,Acanella dispar,dispar,-999,NA,-999,Live,-999.0,"Main Hawaiian Islands; Hawaii Island, Cape Kumukahi",1984,19.54667,-154.81667,>1000m,NA,M-232,submersible,Hawaii Undersea Research Laboratory,video observation,"Hawaii Undersea Research Laboratory, University of Hawaii",M-232-s2-006a
gorgonian coral,Lepidisis olapa,olapa,-999,NA,-999,Live,-999.0,"Main Hawaiian Islands; Oahu Island, Makapuu Pt",1984,21.29333,-157.54167,>1000m,NA,M-213,submersible,Hawaii Undersea Research Laboratory,video observation,"Hawaii Undersea Research Laboratory, University of Hawaii",M-213-s1-009a
gorgonian coral,Lepidisis olapa,olapa,-999,NA,-999,Live,-999.0,"Main Hawaiian Islands; Oahu Island, Makapuu Pt",1984,21.29333,-157.54167,>1000m,NA,M-213,submersible,Hawaii Undersea Research Laboratory,video observation,"Hawaii Undersea Research Laboratory, University of Hawaii",M-213-s1-007a
gorgonian coral,Acanella dispar,dispar,-999,NA,-999,Live,-999.0,"Main Hawaiian Islands; Oahu Island, Makapuu Pt",1984,21.29333,-157.54167,>1000m,NA,M-213,submersible,Hawaii Undersea Research Laboratory,video observation,"Hawaii Undersea Research Laboratory, University of Hawaii",M-213-s1-007c
gorgonian coral,Lepidisis olapa,olapa,-999,NA,-999,Live,-999.0,"Main Hawaiian Islands; Oahu Island, Makapuu Pt",1984,21.29167,-157.54833,>1000m,NA,M-280,submersible,Hawaii Undersea Research Laboratory,video observation,"Hawaii Undersea Research Laboratory, University of Hawaii",M-280-s2-007g
gorgonian coral,Acanella dispar,dispar,-999,NA,-999,Live,-999.0,"Main Hawaiian Islands; Oahu Island, Makapuu Pt",1984,21.29167,-157.54833,>1000m,NA,M-280,submersible,Hawaii Undersea Research Laboratory,video observation,"Hawaii Undersea Research Laboratory, University of Hawaii",M-280-s1-029a
gorgonian coral,Acanella dispar,dispar,-999,NA,-999,Live,-999.0,"Main Hawaiian Islands; Oahu Island, Makapuu Pt",1984,21.29167,-157.54833,>1000m,NA,M-280,submersible,Hawaii Undersea Research Laboratory,video observation,"Hawaii Undersea Research Laboratory, University of Hawaii",M-280-s2-005d
gorgonian coral,Lepidisis olapa,olapa,-999,NA,-999,Live,-999.0,"Main Hawaiian Islands; Oahu Island, Makapuu Pt",1984,21.29667,-157.545,>1000m,NA,M-285,submersible,Hawaii Undersea Research Laboratory,video observation,"Hawaii Undersea Research Laboratory, University of Hawaii",M-285-s1-011c
gorgonian coral,Isididae,NA,-999,NA,-999,Live,-999.0,Northwestern Hawaiian Islands; Necker Island,1984,23.49167,-164.72333,>1000m,NA,M-278,submersible,Hawaii Undersea Research Laboratory,video observation,"Hawaii Undersea Research Laboratory, University of Hawaii",M-278-s1-012a
gorgonian coral,Acanella dispar,dispar,-999,NA,-999,Live,-999.0,"Main Hawaiian Islands; Oahu Island, Makapuu Pt",1984,21.29667,-157.545,>1000m,NA,M-285,submersible,Hawaii Undersea Research Laboratory,video observation,"Hawaii Undersea Research Laboratory, University of Hawaii",M-285-s1-010d
gorgonian coral,Lepidisis olapa,olapa,-999,NA,-999,Live,-999.0,"Main Hawaiian Islands; Oahu Island, Makapuu Pt",1984,21.29667,-157.545,>1000m,NA,M-285,submersible,Hawaii Undersea Research Laboratory,video observation,"Hawaii Undersea Research Laboratory, University of Hawaii",M-285-s1-015c
gorgonian coral,Lepidisis olapa,olapa,-999,NA,-999,Live,-999.0,"Main Hawaiian Islands; Oahu Island, Makapuu Pt",1984,21.29667,-157.545,>1000m,NA,M-285,submersible,Hawaii Undersea Research Laboratory,video observation,"Hawaii Undersea Research Laboratory, University of Hawaii",M-285-s1-018c
gorgonian coral,Lepidisis olapa,olapa,-999,NA,-999,Live,-999.0,"Main Hawaiian Islands; Oahu Island, Makapuu Pt",1984,21.29667,-157.545,>1000m,NA,M-285,submersible,Hawaii Undersea Research Laboratory,video observation,"Hawaii Undersea Research Laboratory, University of Hawaii",M-285-s2-002c
